,away_team,away_goals,home_team,home_goals,length_of_game_min,outcome,home_wins,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GA/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,G,PPG,SHOOTOUTS,W%,GDIFF,SOW%,PPW%,day_code
662,5,4,29,2,154,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,1
663,5,2,0,1,147,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,3
664,5,5,13,4,138,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,5
665,5,1,23,2,140,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,0
666,5,1,24,2,150,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,2
667,5,6,21,3,151,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,4
668,5,1,9,4,151,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,1
669,5,4,31,2,148,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,1
670,5,2,4,1,150,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,3
671,5,3,11,1,148,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,5
672,5,1,28,2,139,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,6
673,5,7,8,4,149,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,5
674,5,7,2,1,151,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,1
675,5,4,17,7,151,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,5
676,5,3,20,2,155,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,3
677,5,3,27,4,159,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,0
678,5,3,20,4,145,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,1
679,5,6,2,0,163,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,3
680,5,2,14,3,153,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,5
681,5,4,22,3,145,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,6
682,5,4,21,3,161,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,0
683,5,3,10,4,161,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,1
684,5,0,30,4,142,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,3
685,5,2,22,4,158,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,6
686,5,2,27,3,139,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,3
687,5,7,25,2,148,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,5
688,5,6,30,1,145,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,0
689,5,3,26,4,157,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,1
690,5,2,3,4,145,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,1
691,5,4,19,2,146,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,1
692,5,4,7,7,154,0,1,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,5
693,5,5,1,3,147,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,0
694,5,3,17,2,147,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,5
695,5,5,18,2,140,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,6
696,5,4,19,3,151,1,0,3,28.3,82,54,20,8,116,0.707,277,200,1,2,0.88,-0.05,3.38,2.44,51,232,21.98,33,276,88.04,4,3,9.2,7.7,2798,9.9,2310,0.913,6,477,84,3,65.85365853658537,58.07127882599581,33.33333333333333,60.71428571428571,1
697,20,1,27,3,149,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,5
698,20,4,9,1,148,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,4
699,20,1,6,5,138,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,0
700,20,4,14,5,163,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,1
701,20,2,2,3,155,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,1
702,20,5,7,7,156,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,0
703,20,3,23,6,151,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,2
704,20,0,0,4,141,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,4
705,20,2,13,4,150,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,5
706,20,3,5,2,158,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,3
707,20,3,17,2,157,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,0
708,20,8,12,2,155,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,1
709,20,1,26,2,144,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,3
710,20,3,21,4,154,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,5
711,20,0,27,6,142,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,5
712,20,4,4,1,137,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,3
713,20,6,11,4,147,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,5
714,20,4,22,6,159,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,3
715,20,2,30,3,151,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,5
716,20,2,8,1,138,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,6
717,20,1,18,4,140,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,1
718,20,4,30,1,151,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,6
719,20,3,3,1,142,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,3
720,20,2,26,5,155,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,1
721,20,0,12,3,156,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,3
722,20,5,1,8,147,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,5
723,20,1,29,2,151,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,6
724,20,4,25,1,137,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,1
725,20,1,15,5,149,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,5
726,20,0,18,3,137,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,1
727,20,5,31,2,144,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,3
728,20,1,16,4,161,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,1
729,20,5,10,2,152,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,4
730,20,6,15,3,147,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,1
731,20,1,19,5,146,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,5
732,20,4,10,1,144,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,1
733,20,3,2,2,159,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,3
734,20,2,24,4,151,0,1,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,0
735,20,4,28,3,28,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,1
736,20,2,8,1,160,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,4
737,20,4,21,2,153,1,0,26,26.6,82,33,42,7,73,0.445,224,264,3,2,-0.44,0.03,2.73,3.22,47,243,19.34,49,249,80.32,9,4,10.0,10.2,2463,9.1,2740,0.904,2,488,96,5,40.243902439024396,45.90163934426229,60.0,48.95833333333333,4
738,0,3,4,2,146,1,0,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,0
739,0,5,11,6,153,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,1
740,0,1,31,5,140,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,3
741,0,3,14,4,161,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,5
742,0,4,29,5,165,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,4
743,0,3,28,2,147,1,0,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,1
744,0,7,24,4,146,1,0,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,3
745,0,2,16,3,152,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,0
746,0,2,7,5,156,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,2
747,0,5,13,4,159,1,0,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,1
748,0,3,30,4,160,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,0
749,0,2,3,0,136,1,0,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,1
750,0,2,8,1,159,1,0,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,3
751,0,0,22,1,140,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,5
752,0,3,25,2,141,1,0,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,6
753,0,1,29,3,152,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,4
754,0,2,7,4,146,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,6
755,0,3,14,7,155,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,4
756,0,0,6,3,137,0,1,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,5
757,0,5,2,3,152,1,0,23,27.9,82,31,37,14,76,0.463,228,266,4,5,-0.45,0.03,2.78,3.24,48,219,21.92,43,224,80.8,6,4,9.3,9.8,2393,9.5,2725,0.902,4,494,91,9,37.80487804878049,46.15384615384615,44.44444444444444,52.74725274725275,0
